author	title	author_born	author_died	origin	genre	subject_era	exam_status	memorize	grade	source	doc_year	retrieved	note
Nguyễn Khuyến	"""Hội Tây, Khóc Dương Khuê"" (""French Festival"", ""Mourning Duong Khue"")"	1835	1909	domestic	poem-cycle	french-colonialism/none-personal-grief	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Nguyễn Khoa Điềm	"""Khúc hát ru những em bé lớn trên lưng mẹ"" (""Lullaby for Infants Growing Up on Mother's Back"")"	1943	living	domestic	poem	anti-us-war	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Nguyễn Đình Chiểu	"""Lục Vân Tiên"" (""The Story of Luc Van Tien"")"	1822	1888	domestic	poem-cycle	southern-virtue?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Hồ Chí Minh	"""Mộ (Chiều tối)"" (""Nightfall"")"	1890	1969	domestic	poem	guangxi-imprisonment?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Thanh Hải	"""Mùa xuân nho nhỏ"" (""A Little Spring"")"	1930	1980	domestic	poem	post-war-patriotism?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Y Phương	"""Nói với con"" (""Speaking to My Child"")"	1948	2022	domestic	poem	tay-ethnic-identity?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Nguyễn Trãi	"""Ngôn chí số 20, Thuật hứng 24"" (""Stating My Intentions No. 20"", ""Expressing Feelings No. 24"")"	1380	1442	domestic	poem-cycle	le-dynasty-hermitage?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Vũ Đình Liên	"""Ông đồ"" (""The Old Calligrapher"")"	1913	1996	domestic	poem	modernity-tradition-loss?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Bà Huyện Thanh Quan	"""Qua Đèo Ngang"" (""Crossing Ngang Pass"")"	1805	1848	domestic	poem	nguyen-dynasty-nostalgia?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Hữu Thỉnh	"""Sang thu"" (""Entering Autumn"")"	1942	living	domestic	poem	none/nature-and-seasonal-transition	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Mai Văn Phấn	"""Thuốc đắng"" (""Bitter Medicine"")"	1955	living	domestic	poem	contemporary-family?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Tố Hữu	"""Mẹ Tơm"" (""Mother Tom"")"	1920	2002	domestic	poem	anti-french-resistance	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Tản Đà	"""Tống biệt"" (""Farewell"")"	1889	1939	domestic	poem	mythic-fairyland/farewell	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Trần Tế Xương	"""Vịnh khoa thi Hương"" (""On the Provincial Examination"")"	1870	1907	domestic	poem	french-colonialism-satire?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Nguyễn Huy Tưởng	"""Bắc Sơn"" (""Bac Son"")"	1912	1960	domestic	play	bac-son-uprising-1940	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Molière	"""Ông Jourdain mặc lễ phục"" (""The Bourgeois Gentleman"")"	1622	1673	translated:french	play	17th-c-bourgeoisie-satire?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Chèo dân gian Việt Nam (Traditional Cheo Theater)	"""Quan Âm Thị Kính"" (""Goddess of Mercy Thi Kinh"")"	traditional	traditional	domestic	play	feudal-buddhist-virtue?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Lộng Chương	"""Quẫn"" (""Distressed"")"	1918	2002	domestic	play	1960s-socialist-transformation?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
W. Shakespeare (William Shakespeare)	"""Romeo và Juliet"" (""Romeo and Juliet"")"	1564	1616	translated:english	play	renaissance-tragedy?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Nguyễn Thiếp	"""Bàn luận về phép học"" (""Discussion on the Method of Learning"")"	1723	1804	domestic	essay	tay-son-reform?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Chu Quang Tiềm (Zhu Guangqian)	"""Bàn về đọc sách"" (""On Reading Books"")"	1897	1986	translated:chinese	essay	modern-pedagogy?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Lý Công Uẩn	"""Chiếu dời đô"" (""Edict on Transferring the Capital"")"	974	1028	domestic	essay	ly-dynasty-founding	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
J. Rousseau (Jean-Jacques Rousseau)	"""Đi bộ ngao du (Trích Émile hay về giáo dục)"" (""Walking Voyages (Extract from Emile, or On Education)"")"	1712	1778	translated:french	essay	none/walking-freedom-and-education	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Lê Anh Trà	"""Phong cách Hồ Chí Minh"" (""Ho Chi Minh's Style"")"	1927	1999	domestic	essay	post-war-ethics?	choice-list	no	8-9	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 8-9 Suggested Work (Danh mục gợi ý)
Lỗ Tấn (Lu Xun)	"""AQ chính truyện, Thuốc, Cố hương"" (""The True Story of Ah Q"", ""Medicine"", ""My Old Home"")"	1881	1936	translated:chinese	short-story	late-qing/1911-revolution/early-republic-social-crisis	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Anh Đức	"""Đất"" (""Land"")"	1935	2014	domestic	novel	anti-us-war	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
C. Aitmatov (Chinghiz Aitmatov)	"""Người thầy đầu tiên"" (""The First Teacher"")"	1928	2008	translated:russian	novella	post-1917-soviet-education?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Nguyễn Minh Châu	"""Chiếc thuyền ngoài xa, Mảnh trăng cuối rừng, Bến quê"" (""The Distant Boat"", ""The Last Moonlit Moon"", ""Home Wharf"")"	1930	1989	domestic	short-story	anti-us-war/postwar-renovation	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Nam Cao	"""Chí Phèo, Đời thừa"" (""Chi Pheo"", ""A Surplus Life"")"	1915	1951	domestic	short-story	1930s-peasantry/intellectuals?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Nguyễn Tuân	"""Chữ người tử tù"" (""The Calligraphy of a Condemned Man"")"	1910	1987	domestic	short-story	feudal-aestheticism?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Sử thi Tây Nguyên (Central Highlands Folk Epic)	"""Đăm Săn"" (""The Epic of Dam San"")"	traditional	traditional	domestic	epic	none/folklore	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Cổ tích Việt Nam (Vietnamese Folk Tale)	"""Em bé thông minh"" (""The Clever Child"")"	traditional	traditional	domestic	short-story	none/folklore	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Hồ Dzếnh	"""Em Dìn"" (""Em Din"")"	1916	1991	domestic	short-story	pre-1945-sino-vietnamese-life?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Thạch Lam	"""Hai đứa trẻ"" (""Two Children"")"	1910	1942	domestic	short-story	1930s-provincial-poverty?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Thần thoại Hy Lạp (Greek Mythology)	"""Herakles đi tìm táo vàng"" (""Heracles Seeking the Golden Apples"")"	ancient	ancient	translated:greek	short-story	antiquity?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Ngô gia văn phái (Ngo Family Writers)	"""Hoàng Lê nhất thống chí"" (""Unification Record of the Imperial Le Dynasty"")"	~1750	~1850	domestic	novel	tay-son-qing-war	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Bảo Ninh	"""Mây trắng còn bay"" (""White Clouds Still Flying"")"	1950	living	domestic	short-story	anti-us-war-aftermath	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Phan Tứ	"""Mẫn và tôi, Trước giờ nổ súng"" (""Man and I"", ""Before the Attack"")"	1930	1995	domestic	novel	first-indochina-war-in-laos/anti-us-war	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Nguyễn Khải	"""Một người Hà Nội"" (""A Hanoian"")"	1930	2008	domestic	short-story	1945-revolution/anti-us-war/postwar-doi-moi-hanoi	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Ma Văn Kháng	"""Mùa lá rụng trong vườn"" (""Shedding Leaves Season in the Garden"")"	1936	living	domestic	novel	post-war-social-change?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Nguyễn Huy Thiệp	"""Muối của rừng"" (""Salt of the Forest"")"	1950	2021	domestic	short-story	human-nature-harmony?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Nguyễn Thi	"""Những đứa con trong gia đình, Ở xã Trung Nghĩa"" (""Children in the Family"", ""In Trung Nghia Commune"")"	1928	1968	domestic	short-story	anti-us-war	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
A. Chekhov (Anton Chekhov)	"""Người trong bao"" (""The Man in a Case"")"	1860	1904	translated:russian	short-story	tsarist-philistinism?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Homer	"""Odysseus"" (""Odyssey"")"	~800 BCE	~750 BCE	translated:greek	epic	antiquity	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
E. Hemingway (Ernest Hemingway)	"""Ông già và biển cả"" (""The Old Man and the Sea"")"	1899	1961	translated:english	novella	20th-c-existentialism?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Vũ Trọng Phụng	"""Số đỏ"" (""Dumb Luck"")"	1912	1939	domestic	novel	colonial-bourgeoisie?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
La Quán Trung (Luo Guanzhong)	"""Tam quốc diễn nghĩa"" (""Romance of the Three Kingdoms"")"	1330	1400	translated:chinese	novel	three-kingdoms-war	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
Y. Kawabata (Yasunari Kawabata)	"""Thuỷ nguyệt"" (""The Moon on the Water"")"	1899	1972	translated:japanese	short-story	post-wwII-japan?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
G. Marquez (Gabriel García Márquez)	"""Trăm năm cô đơn"" (""One Hundred Years of Solitude"")"	1927	2014	translated:spanish	novel	latin-american-history?	choice-list	no	10-12	https://thleductho.hcm.edu.vn/van-ban/chuong-trinh-giao-duc-pho-thong-mon-ngu-van-ban-hanh-kem-theo-thong-tu-322018tt/vbctmb/72434/406282	2018	2026-08-11	Circular 32/2018 Section IX Grade 10-12 Suggested Work (Danh mục gợi ý)
